Estudio	Ensayo	D_eucli	L	P	Inh	Trest	Trelative	C_h	Tipo_red
Chi30_SW_zscore	119	44.8632	20	0.5947754195975272	0.710990884092538	0.8563984796371726	1.3442078993276878	0.588212140642661	1
Chi30_SW_zscore	120	40.6995	23	0.6066047834842386	0.7199876258810749	0.8954820478193217	1.128068279943876	0.5145944507317964	1
Chi30_SW_zscore	121	40.2256	20	0.6014093702669455	0.6377066079637741	0.888460002015003	1.2320295885512935	0.5071128404788523	1
Chi30_SW_zscore	122	41.2686	24	0.6108186686729563	0.7084464118234632	0.9168193370471873	1.095698507391254	0.5820721997918887	1
Chi30_SW_zscore	123	1615.4700	23	0.6079724582722	0.7481402413628575	1.7196123170930244	1.9972619573182548	0.5141459160928074	1
Chi30_SW_zscore	124	44.0574	16	0.6393641076142715	0.718412658879547	0.9296097559231526	1.248431253948807	0.5848786355578244	1
Chi30_SW_zscore	125	50.0058	24	0.6477982478838366	0.7093219744957283	0.9631040349216052	1.2950759590129772	0.5805878242460651	1
Chi30_SW_zscore	126	1615.4700	16	0.6722817341521411	0.7733300647513004	1.182043721905702	1.3881879381281954	0.6046662319106577	1
Chi30_SW_zscore	128	48.4002	19	0.6147470628777473	0.6964624629146842	0.383284130895008	0.717821686852772	0.6668331599609398	1
Chi30_SW_zscore	129	51.2796	22	0.68169453016264	0.8097719752428825	0.8905418349286985	1.2155477342739847	0.587302896391884	1
Chi30_SW_zscore	132	1615.4700	16	0.5843169933808238	0.7091553350291916	1.2521684685739194	1.5764095416904185	0.4790533168267963	1
Chi30_SW_zscore	133	63.7294	19	0.6311177582014948	0.7918821720305333	0.4943140535373264	0.9090562687115472	0.6229849652995474	1
Chi30_SW_zscore	134	1615.4700	12	0.6138182313920981	0.6234458183242269	3.2932833376269603	3.518903305946036	0.5350362672121495	1
Chi30_SW_zscore	135	42.9324	17	0.5247773202761933	0.7373182266575756	0.8064734370168338	1.1014078772939997	0.5143675298197137	1
Chi30_SW_zscore	136	39.7431	17	0.5262523191728532	0.7365146952966685	0.9167779796056647	1.1762800736479826	0.5786383696024646	1
Chi30_SW_zscore	137	36.1340	17	0.44634812273554625	0.829432236042007	0.9266891300868729	1.1546905215048122	0.5773554329811268	1
Chi30_SW_zscore	139	1615.4700	12	0.5205004084391991	0.7435069244705936	1.0652959580245323	1.4084100232396406	0.5130252597127057	1
Chi30_SW_zscore	140	381.6907	17	0.41292953959651824	0.8285508910896382	0.13600031070075258	0.3559001282117138	0.6073097971681887	1
Chi30_SW_zscore	141	59.2115	20	0.47168944755756753	0.8677345089562963	0.8256235650280924	1.1115427821970005	0.5773091538941196	1
Chi30_SW_zscore	142	54.7988	15	0.5107057091531415	0.6888627306119032	0.35789157241410446	0.689915884781683	0.6386302007383797	1
Chi30_SW_zscore	143	46.4167	19	0.48820710817719837	0.7672241343310565	0.8852607928196202	1.1871241680162345	0.5966927439935192	1
Chi30_SW_zscore	145	67.6632	23	0.5483669741324981	0.7876656696970781	0.545738940091451	0.8414272233115018	0.509506006344891	1
Chi30_SW_zscore	146	51.0779	26	0.6001091764893894	0.6878011255983177	0.904345422028734	1.151981182314697	0.46147051761330754	1
Chi30_SW_zscore	151	65.3308	21	0.6419295235146552	0.6774036721539457	0.7223624150553469	0.9696290247227056	0.5439929976280079	1
Chi30_SW_zscore	152	54.2041	17	0.6582094005040341	0.6020509250949283	0.42033156544975214	0.7769472052548705	0.5635229154932899	1
Chi30_SW_zscore	153	49.7958	22	0.6011098883725847	0.6330282759929073	0.8000766707596951	1.3217087355745336	0.5926744285771453	1
Chi30_SW_zscore	154	46.5986	15	0.531690530318575	0.6555308469967848	0.9999640372902474	1.3288164921113683	0.49443200501201456	1
Chi30_SW_zscore	155	53.4075	20	0.5878546863172681	0.7010761692568467	0.6361915027222487	0.9440123217439301	0.655319064879495	1
Chi30_SW_zscore	156	1615.4700	24	0.6300383497711556	0.7540775440325714	1.0805157871489177	1.5663998068698386	0.5167680699387014	1
Chi30_SW_zscore	157	40.7554	18	0.3629542980722561	0.6853578877818177	0.2932621504524995	0.5397175007778796	0.6229918374005335	1
Chi30_SW_zscore	158	3512.8403	13	0.5643336851225264	0.7250076919882574	0.17820257246291143	0.6486801823122206	0.3039303092590227	1
Chi30_SW_zscore	159	46.8100	17	0.3760460605154094	0.6814428982126409	0.3821787195513143	0.5423208424683197	0.6996019142239649	1
Chi30_SW_zscore	160	63.5259	15	0.5397647722748605	0.7808153661186203	0.5562806265233152	0.8345820345828793	0.6175127633459974	1
Chi30_SW_zscore	161	39.8568	19	0.3573115357541182	0.6635270623759224	0.765264616437827	1.0743225932448777	0.5657197474414437	1
Chi30_SW_zscore	162	52.0012	19	0.34987355019353006	0.6984215656067164	0.8405384508730702	1.132503863003286	0.5935541311830782	1
Chi30_SW_zscore	163	56.3809	66	0.31591333591159504	0.6653299128384175	0.24221189947554259	0.5305021459870765	0.6345510941268532	1
Chi30_SW_zscore	164	1615.4700	18	0.35910390770777967	0.7108533663866511	1.3267650798904211	1.6258625202891013	0.569134668859456	1
Chi30_SW_zscore	165	3607.6274	16	0.2865790894737376	0.7331584677873404	0.021008381684816946	0.40476108633119456	0.5388344032984078	1
Chi30_SW_zscore	167	45.3506	20	0.4174820857795352	0.8845841989730113	0.484997937658863	0.9661342641584365	0.6736924232630335	1
Chi30_SW_zscore	168	41.3812	13	0.370813237063737	0.6558293241064173	0.7251269006646763	1.0775203653366656	0.571045137411374	1
Chi30_SW_zscore	169	632.6939	11	0.3592260469182843	0.6576810736172997	0.6990422000098282	6.819735828510148	0.5664430261594703	1
Chi30_SW_zscore	170	65.2381	13	0.3751421538021741	0.6376112790763815	0.2689812139168547	0.5792010001424276	0.5256486572434984	1
Chi30_SW_zscore	171	40.9616	15	0.3294728190382322	0.7013077606925532	0.8723552899037834	1.1434778577133753	0.5867217017745896	1
Chi30_SW_zscore	173	304.8650	10	0.3953128845775642	0.6159334261685683	0.661190637911416	1.0320166959303412	0.5753968091038587	1
Chi30_SW_zscore	174	44.2984	17	0.2980416355529913	0.6923848260600537	0.9293143688166459	1.225473859726393	0.49907784484173845	1
Chi30_SW_zscore	175	60.9192	14	0.31487952752550535	0.748654121305889	0.46793250120818286	0.7611452055980984	0.62642780867834	1
Chi30_SW_zscore	176	1615.4700	18	0.3725939025778797	0.6587779642204868	1.3573625082584946	1.6200464191220174	0.6469764821964897	1
Chi30_SW_zscore	177	1615.4700	16	0.3412444776035318	0.8259473605073596	6.7041966956281245	6.765181635995232	0.5945147210529291	1
Chi30_SW_zscore	178	59.8979	12	0.5132275153795202	0.7209675679915217	0.7909738601922005	1.0778212923241357	0.3665745854314833	1
Chi30_SW_zscore	179	1615.4700	18	0.5719444674376052	0.7662944223411565	1.1248441232599553	1.4211577629436563	0.523668753733396	1
Chi30_SW_zscore	181	37.2997	17	0.29422510178667727	0.6907876689741709	0.9022185263210277	1.1780266160901467	0.49548430109017805	1
Chi30_SW_zscore	182	1615.4700	16	0.38365113568520587	0.6757040579893872	7.15055395088026	7.2115247202775645	0.4581812701020372	1
Chi30_SW_zscore	183	42.9509	19	0.31749319773337514	0.7254276500698161	0.9483298130120869	1.2033718598220597	0.4801050949467713	1
Chi30_SW_zscore	184	49.8147	21	0.3249969836330426	0.7382231585693928	0.5906930579738168	0.8933235775345896	0.4812211549800981	1
Chi30_SW_zscore	185	56.2750	23	0.2867920810770151	0.6431836225039596	0.7851045611061429	1.0815599965095057	0.5039586812889002	1
Chi30_SW_zscore	187	41.3270	19	0.30643442159399115	0.6859332389033074	0.5211926287625761	0.8513760292502078	0.4210807664261216	1
Chi30_SW_zscore	188	992.5048	25	0.3002728266536719	0.6655384209469167	0.4016326372333277	5.021878205286244	0.39225405136036945	1
Chi30_SW_zscore	189	58.4220	22	0.2654429296544027	0.5959552912501269	0.5954296950130725	0.8433378334613976	0.43621286809492116	1
Chi30_SW_zscore	190	593.0222	13	0.34147556268806983	0.6491520285326305	0.2318835521279365	0.4411042484627354	0.37722919205303607	1
Chi30_SW_zscore	191	45.7347	19	0.3260916695635265	0.6827951660278825	0.9085801199045838	1.1744811061800078	0.4184866636191207	1
Chi30_SW_zscore	192	40.7268	17	0.27752737732479194	0.7279460180355054	0.7107530027376822	1.014545460092914	0.46160065756183416	1
Chi30_SW_zscore	193	55.1027	17	0.28582408029765505	0.7001185427831542	0.6277703303827593	0.9358843648487499	0.43900853760339364	1
Chi30_SW_zscore	195	50.1556	21	0.5510524932610865	0.6292643818209959	0.7561974189171756	1.0587951668767102	0.40389824554681186	1
Chi30_SW_zscore	197	48.9198	18	0.27150837326537214	0.7940814760307242	0.4538180266560953	0.6973060563440586	0.34741365567896093	1
Chi30_SW_zscore	198	65.4131	14	0.4149018295834617	0.7126359641596489	0.7129655131418837	0.9605878431059869	0.4948312229971276	1
Chi30_SW_zscore	200	49.1382	16	0.23706785478344322	0.7614075693209942	0.3066648888019088	0.6745017951325653	0.4290072341352146	1
Chi30_SW_zscore	201	37.9802	20	0.3205065450538137	0.7350117065643559	0.9336777902653837	1.2008960112996347	0.47961126745950355	1
Chi30_SW_zscore	202	689.8216	23	0.30619934397668463	0.9589872320156393	0.878111080937128	1.1664837467673435	0.4696599944619199	1
Chi30_SW_zscore	203	60.3229	20	0.5527602632495714	0.728438693901401	0.521342531729875	0.8557631656683342	0.49266456042348067	1
Chi30_SW_zscore	204	1615.4700	18	0.5303469320986158	0.6949357378194893	6.280019505600225	6.32252752148404	0.5251076237247135	1
Chi30_SW_zscore	206	42.3684	15	0.28628191130396724	0.7093754501328452	0.7858577535795678	1.0704185801923833	0.5658255841760447	1
Chi30_SW_zscore	207	1615.4700	12	0.29251834217235667	0.7085672779906074	1.376545799162716	1.6624543581693718	0.5738162947543916	1
Chi30_SW_zscore	208	59.1971	15	0.2640548915362401	0.6873461859038397	0.9645464053311283	1.2693436525847874	0.5505099426813442	1
Chi30_SW_zscore	209	55.1388	14	0.20767177260375305	0.6502262893198912	0.6474403043928167	0.9396461172055011	0.5916905264393144	1
Chi30_SW_zscore	210	59.8877	10	0.31153255717650197	0.6668174192453921	0.4623744615201276	0.7987801635839903	0.5630197069426925	1
Chi30_SW_zscore	211	41.9426	17	0.3280300697762483	0.712032866543269	0.8470921343562212	1.1565496883955142	0.5128056266395074	1
Chi30_SW_zscore	212	55.4540	19	0.28652529066583277	0.7145757833212126	0.7775660849208892	1.0729511350554914	0.32247910858834816	1
Chi30_SW_zscore	213	40.0935	17	0.36313075628784997	0.683538505585294	0.9887301533133488	1.2673708775452883	0.5361421046150753	1
Chi30_SW_zscore	214	48.9765	19	0.3682190318715462	0.6813290436920649	0.967493219926281	1.2913456801772956	0.5363638972439456	1
Chi30_SW_zscore	215	1615.4700	94	0.39093115792888217	0.6927074966200455	1.163861506381317	1.461464927305371	0.505592976191674	1
Chi30_SW_zscore	217	52.8497	23	0.35337351580828663	0.6706660524381332	0.614928648708031	0.856806926497051	0.4538288787604827	1
Chi30_SW_zscore	219	47.5914	17	0.5994949790958252	0.6460608087444939	0.9187718434173755	1.2074566297888971	0.5112464696265437	1
Chi30_SW_zscore	220	50.2687	18	0.3534165208994146	0.7462799625990691	0.36807947236559296	0.6028232776091924	0.4689167459667825	1
Chi30_SW_zscore	221	45.6367	15	0.3033337272967442	0.7172017920842318	0.7580419103371525	1.0273493625290389	0.5687803260002084	1
Chi30_SW_zscore	222	52.2057	13	0.2760046674625297	0.7012451470782054	0.7857587481888528	1.0806930483216597	0.5827855306713042	1
Chi30_SW_zscore	223	53.8416	16	0.32885910479416464	0.7217153479353714	0.609439077519227	0.8693660244484879	0.5511634615397173	1
Chi30_SW_zscore	224	1615.4700	61	0.2505267822583229	0.6918314587806458	1.0140258441624352	1.3056184978854932	0.6099583631668346	1
Chi30_SW_zscore	225	40.9301	20	0.616575190579303	0.669300978595941	0.8299245489998841	1.124053202403618	0.5328335208213594	1
Chi30_SW_zscore	227	55.9888	22	0.6088698257322729	0.6682585680351975	0.51807081841654	0.7416216736888973	0.48831224971374565	1
Chi30_SW_zscore	228	51.1920	19	0.6191238118517831	0.6833192649092625	0.9161417538631209	1.1996496223375102	0.5447340833491607	1
Chi30_SW_zscore	230	42.5292	18	0.3834541913568756	0.6320819880785638	0.13448467419917365	0.4455947274488242	0.5927184070506383	1
Chi30_SW_zscore	231	48.4904	16	0.3380228537036235	0.7094139617172904	0.7901018595229033	1.1138023131179886	0.5625340590871065	1
Chi30_SW_zscore	232	45.1702	15	0.5914854571862325	0.7006006517262727	0.6624269592011423	1.0540428615811388	0.5733571380106425	1
Chi30_SW_zscore	234	46.0315	20	0.5686140763868366	0.7227068255590935	0.8879909080175016	1.1919453689281794	0.6300645183025914	1
Chi30_SW_zscore	235	1615.4700	13	0.628039964283819	0.6961024773870362	2.8094102322773837	2.9119374888619367	0.517733370119899	1
Chi30_SW_zscore	236	49.2341	18	0.3608271078874075	0.6627677903996075	0.42999104679510974	0.6934926035025984	0.3776787947617785	1
Chi30_SW_zscore	237	51.0126	15	0.5469319301619904	0.746930320542312	0.7173254126788157	0.9705027909350885	0.6028631129968844	1
Chi30_SW_zscore	240	35.4102	17	0.6086918798967731	0.6353665519120213	0.9088070091829279	1.204178748072705	0.5808925616967733	1
Chi30_SW_zscore	241	52.5627	17	0.6045179586053033	0.6353043938315682	0.8205249276100903	1.1769747857295847	0.5843809711903094	1
Chi30_SW_zscore	242	58.2975	15	0.5881668717388606	0.6566184802707403	0.5803812999651679	0.9241753221573037	0.563687179951881	1
Chi30_SW_zscore	243	41.3311	20	0.6250333079122268	0.608546163148757	0.968972072273075	1.321788584361903	0.6114228171978903	1
Chi30_SW_zscore	246	57.2880	18	0.563798219079681	0.6303553638276287	0.9282345320057579	1.2571983721917075	0.5923276742645976	1
Chi30_SW_zscore	247	1615.4700	24	0.602714667632499	0.6460090572424891	1.2980291684960257	1.6126657721611357	0.4177323139673338	1
Chi30_SW_zscore	248	53.1302	21	0.6472752691247606	0.6702863538931755	0.5748858288585355	0.8306232846045382	0.529481836896621	1
Chi30_SW_zscore	249	46.4889	19	0.6156699112301653	0.6215758592011117	0.9223202890709089	1.2349491111657431	0.5068859936564205	1
Chi30_SW_zscore	250	65.0963	17	0.593448823523703	0.6808303898306501	0.697589033346725	0.9909997741428598	0.6452081580555458	1
Chi30_SW_zscore	252	49.7321	23	0.4353715813459781	0.692967385083052	0.32635938787140684	0.600205181333536	0.4968316318434969	1
Chi30_SW_zscore	253	166.8825	17	0.004241333840038997	0.7294360568889243	0.8118185912936104	1.093270100991424	0.4473169425866436	1
Chi30_SW_zscore	254	3502.2476	12	0.33877883082664834	0.672333329760982	0.5461939984810653	1.8476169118728523	0.6045622896741998	1
Chi30_SW_zscore	255	1615.4700	79	0.5424354156537492	0.7610305389775545	1.2907077089061527	1.5903550241290632	0.5370713000666157	1
Chi30_SW_zscore	256	47.7269	19	0.5806331157979292	0.6438889271154081	0.9905033837927595	1.2980116478077828	0.39639162308115666	1
Chi30_SW_zscore	257	1615.4700	16	0.49697139706529553	0.6093505535152797	5.969831215056976	6.006547994557561	0.4752356560367608	1
Chi30_SW_zscore	258	48.6501	22	0.3656704568583587	0.6612647908711027	0.7115583586426792	0.9969333217970078	0.5787807225925313	1
Chi30_SW_zscore	259	1615.4700	13	0.6239380334793267	0.8539118468658166	1.2352891700616635	1.5216844915607357	0.54925541777239	2
Chi30_SW_zscore	260	51.8931	18	0.3234854412769848	0.6925402749084728	0.3633943069318962	0.784250252138728	0.6300180095738005	1
Chi30_SW_zscore	261	41.0370	20	0.6075385500746627	0.7183464624941788	0.8931211532029829	1.20332724896074	0.5268462448860698	1
Chi30_SW_zscore	264	1615.4700	23	0.5557478156097331	0.681895100249419	4.349360453954197	4.433172073574698	0.35961065290779504	1
Chi30_SW_zscore	265	59.2617	27	0.6150895952386451	0.7208821386650163	0.5901538294289992	0.8377525174257971	0.6073055961224266	1
Chi30_SW_zscore	266	60.7083	19	0.6386629688603949	0.8085589327410772	0.8911568568370701	1.199921051294434	0.5263770444020339	1
Chi30_SW_zscore	267	3528.1181	14	0.5880063053636978	0.7582756854877797	0.1698152104942458	0.34386766738654817	0.49183329837700807	1
Chi30_SW_zscore	268	45.9094	16	0.5763299862115535	0.8986664451839829	0.48111600273463084	0.683293807323466	0.6577148812064063	1
Chi30_SW_zscore	270	43.5648	24	0.6113561587883777	0.6629055016447335	0.7367072960949017	1.012342710878435	0.5344878969977236	1
Chi30_SW_zscore	271	41.4153	18	0.5586226859764521	0.6979139896351708	0.968381132890135	1.2591265756098264	0.4653798182513771	1
Chi30_SW_zscore	272	1615.4700	18	0.5502570678737949	0.7031927319610842	1.5801544414694413	1.8693271356688514	0.45320862353887165	1
Chi30_SW_zscore	273	240.7118	14	0.5073443818760388	0.7446201591045475	0.9605943898735715	1.219876551486954	0.47089207442916575	1
Chi30_SW_zscore	274	1615.4700	16	0.6446104650371529	0.7221902498992908	1.2062319044565435	1.5053204524155006	0.4994695488228019	1
Chi30_SW_zscore	275	53.7261	20	0.8644241492470568	0.6785757874643819	0.9831704960388016	1.3060589675621745	0.46858722460888	1
Chi30_SW_zscore	276	57.5527	18	0.3860805844098863	0.7011089827454249	0.6707618057832689	0.9722865494474788	0.42664995804779804	1
Chi30_SW_zscore	277	38.3508	22	0.5920343818163569	0.6505380269898299	0.37531199975616836	0.5893731714600303	0.4403256060866564	1
Chi30_SW_zscore	278	119.5566	22	0.6269922643562054	0.6186950945499473	0.26963378777245345	0.3209689829252489	0.4388194946120768	1
Chi30_SW_zscore	279	47.0633	11	0.5972812358225685	0.6438129707373241	0.4140470955106357	0.7726244932260906	0.41425075983099613	1
Chi30_SW_zscore	280	1615.4700	24	0.6732192649646493	0.6571734962158869	9.36942419591846	9.386619719008946	0.590310007143566	1
Chi30_SW_zscore	281	123.6236	22	0.5882006317567003	0.6078013188908288	0.12670462294755674	0.2546521681153049	0.6177334171404034	1
Chi30_SW_zscore	282	61.9071	25	0.6196808948919713	0.775810267046388	0.5164522490929073	0.7191139038821386	0.5537494859602579	1
Chi30_SW_zscore	283	48.6880	21	0.4564954377141472	0.6476861124495368	0.7644374031607892	1.0306992662406644	0.5198399803758974	1
Chi30_SW_zscore	285	52.4367	20	0.4131466330210189	0.6270214190559209	0.010910148458925018	0.5357449954059433	0.5933772170781471	1
Chi30_SW_zscore	286	52.2927	26	0.3523061061533375	0.7370912065282357	0.3877133270524066	0.8681567682417783	0.5412524293359139	1
Chi30_SW_zscore	287	53.6240	16	0.5962693295849553	0.6848849402906881	0.6121154498152215	0.9057434022268168	0.5222993272139196	1
Chi30_SW_zscore	288	191.1310	13	0.48088698108436345	0.716141216611738	0.7980572278492275	1.0676090897926418	0.4949654923338067	1
Chi30_SW_zscore	291	59.2214	23	0.534277753961664	0.8341616129911675	0.5809950787122078	0.9035317194980541	0.6133758710701231	1
Chi30_SW_zscore	292	48.5902	20	0.64727983697208	0.6382227860113177	0.8543345059571484	1.1223367188199451	0.6437695689427887	2
Chi30_SW_zscore	293	58.1471	14	0.04986109982886078	0.7926927493540011	0.24085618065014425	0.5722556830044725	0.5780192119401317	1
Chi30_SW_zscore	294	1615.4700	83	0.6102587601416574	0.7538924066455794	1.2835208144612675	1.5510944922300491	0.4832682618071101	1
Chi30_SW_zscore	296	57.1301	19	0.37602370589064943	0.6873776574854912	0.6783953301703057	0.9879087310088898	0.5127546962582947	1
Chi30_SW_zscore	297	46.9944	22	0.5650815527214764	0.713501741040022	0.38411372766106666	0.5966269906227178	0.5958744913908185	1
Chi30_SW_zscore	298	43.2245	12	0.29975320196992894	0.6608363729797807	0.838660038777865	1.1407068860531808	0.6224424295946641	1
Chi30_SW_zscore	299	1615.4700	16	0.636216781073021	0.7304547379196636	1.1137429655565656	1.4153867457628313	0.5645875322058096	1
Chi30_SW_zscore	300	47.3622	18	0.26465936198866463	0.6804314650588322	0.5408492171138419	0.750777560811948	0.5317141337914296	1
Chi30_SW_zscore	301	44.6234	15	0.3476757880295655	0.6498039963345648	0.8817209289158552	1.1258439576917612	0.4016353693168265	1
Chi30_SW_zscore	303	115.9176	18	0.5719005889582106	0.9445612241956273	0.6917342541270839	0.9415214600256953	0.505500918383672	1
Chi30_SW_zscore	305	49.7116	14	0.5484258455555706	0.728558049035472	0.450936412899417	0.7035138649988373	0.45861039951274024	1
Chi30_SW_zscore	306	43.9945	16	0.5860853279040037	0.6680729929681228	0.8959998799475124	1.1449495037450041	0.5820530045839504	1
Chi30_SW_zscore	307	50.2654	24	0.31268596074296057	0.7693041950928494	0.25403101132967787	0.45087281877057883	0.6054436816269793	1
Chi30_SW_zscore	308	55.4145	19	0.5198650051330079	0.6956571146020865	0.683558113174821	0.914486710714012	0.5479656305137233	1
Chi30_SW_zscore	311	56.4679	17	0.39873521998939243	0.5985155589437325	0.5663866658625359	0.931958708578972	0.5721271166177998	1
Chi30_SW_zscore	313	40.0352	20	0.37256813630223384	0.6782399698844288	0.7986849217470291	1.1027695333431387	0.6332379051734296	1
Chi30_SW_zscore	314	37.2025	22	0.5954014914770545	0.681799924865267	0.8677745364666002	1.1690773408376083	0.6579958902991367	1
Chi30_SW_zscore	315	52.2018	23	0.6019868808985682	0.6758313391156663	0.8573330018334397	1.1533152767615864	0.6412795243345878	1
Chi30_SW_zscore	316	57.0882	26	0.5886181839829647	0.6884510934086955	0.5057785517952366	0.757089999500637	0.6427857147697694	1
Chi30_SW_zscore	318	55.0863	25	0.6379775038066463	0.6978249047459699	0.7867154231604068	1.0507270673067923	0.6949702616000758	1
Chi30_SW_zscore	319	58.8844	56	0.2884470670656566	0.7199554806642463	0.3397067105254847	0.7368758509963738	0.666438701013922	1
Chi30_SW_zscore	320	67.5475	21	0.6156082958684269	0.6756947808929398	0.9581959190077998	1.2370106252024025	0.6814829540690734	1
Chi30_SW_zscore	321	53.3856	20	0.423444309391519	0.631968646975964	0.7040029495459241	0.9682496418873604	0.6288386621188361	1
Chi30_SW_zscore	322	1615.4700	24	0.32257634543175434	0.7497186045615398	1.2877625824552836	1.5857272340308914	0.484012663494407	1
Chi30_SW_zscore	323	762.6433	20	0.5752770808087234	0.5219510932428475	0.46554219680227643	2.0958462484919265	0.5086560690542168	1
Chi30_SW_zscore	325	234.4956	22	0.36998228281676165	0.6571788239308125	0.19415592655109098	0.5117139811703038	0.41470254726241884	1
Chi30_SW_zscore	326	37.7478	18	0.24954768048234757	0.7120742730770798	0.7677313025890335	1.0707386400502437	0.6053561713784931	1
Chi30_SW_zscore	327	50.2638	17	0.22158483465939707	0.7247445897950225	0.6360694812145917	0.8512670693865478	0.5372432695843407	1
Chi30_SW_zscore	328	51.0247	18	0.24505210607247271	0.7062891054862208	0.7776563272412056	8.849236658528177	0.7466003911646953	1
Chi30_SW_zscore	329	856.8526	16	0.2572566618531137	0.7367322539247729	0.007682348437314135	0.4660713714940634	0.38186739932210434	1
Chi30_SW_zscore	331	39.9437	15	0.1849877081490213	0.7111995229033884	0.37122916294868347	0.6380634179980077	0.43935632252072954	1
Chi30_SW_zscore	332	51.7215	14	0.5360394153977107	0.8751583645391385	0.2655625806695722	0.582763222585908	0.46382138684518415	1
Chi30_SW_zscore	333	40.5573	15	0.1863835265929864	0.8139012164782992	0.4436840228134606	0.7118964500401167	0.5008422220435027	1
Chi30_SW_zscore	334	50.3204	12	0.17454810151369374	0.8201777430331556	0.35127643644355977	0.820308999757359	0.4933739332427106	1
Chi30_SW_zscore	335	51.8337	15	0.1728426891487041	0.8503699276918257	0.14242962527009706	0.6056769369499342	0.7124674363662507	1
Chi30_SW_zscore	336	54.3961	35	0.1698941458775461	0.8022535338585837	0.49873058275332394	0.7283260548492848	0.47547773624677114	2
Chi30_SW_zscore	337	47.0866	15	0.18757122223423345	0.798126913764486	0.6161639883131904	9.896136722170136	0.5097242150348348	1
Chi30_SW_zscore	338	189.1925	16	0.15208347643991021	0.7440024250714976	0.7499012882607975	1.0434610896886425	0.45032876267519867	1
Chi30_SW_zscore	339	47.5430	13	0.1276391881519442	0.8501067032636953	0.4389644816824687	0.6952359784902767	0.52317991837629	1
Chi30_SW_zscore	340	876.0969	17	0.2238943621368849	0.7765299519640629	0.2281478577535058	0.24859994873232694	0.4993649471104044	1
Chi30_SW_zscore	342	60.1558	17	0.21476061759921888	0.7873184194018212	0.8574855349891973	1.1409462485885444	0.48728595799012053	1
Chi30_SW_zscore	343	1615.4700	12	0.0885366866518644	0.7574043394933845	1.1439278296914264	1.4504289210405972	0.5144087897583273	1
Chi30_SW_zscore	345	59.5135	18	0.14879181869302185	0.7099781680859378	0.6475566986063351	0.9037643889483009	0.5348579007669259	1
Chi30_SW_zscore	346	52.3879	44	0.19407775632284238	0.814704716022833	0.43700791484893503	0.7771831309829248	0.6503837841834905	1
Chi30_SW_zscore	347	35.9383	16	0.14533402656692673	0.6848775676001636	0.8673390590273388	1.1644587511435878	0.47191738846893266	1
Chi30_SW_zscore	348	74.0590	16	0.14345794866997225	0.6826678226402543	0.656788045860429	0.9366753613310057	0.45672315683761117	1
Chi30_SW_zscore	350	3535.9195	14	0.3887519891151008	0.6935018773534156	0.005650986987437712	0.023917020433336322	0.4744318338754295	1
Chi30_SW_zscore	351	1615.4700	53	0.16338744168762667	0.6522922521209291	1.1225721460218143	1.415169746448644	0.47588872963374845	1
Chi30_SW_zscore	352	50.3814	17	0.20255846515739476	0.6732806888739853	0.3599585550357264	0.5723189468765081	0.4963190230034925	1
Chi30_SW_zscore	353	35.5038	15	0.12687580089976028	0.6980140913967804	0.8430718922559727	1.1067505505475945	0.5964307403124367	1
Chi30_SW_zscore	354	68.7086	13	0.11190197738958398	0.7026300359792436	0.8607756664924829	1.1736638042304506	0.5972006727009824	1
Chi30_SW_zscore	356	1615.4700	12	0.14791217547626773	0.6866502408793106	2.848143400442078	2.9327931460724876	0.6702363129840544	1
Chi30_SW_zscore	357	50.0354	15	0.35607780803621636	0.7540741907168886	0.5656357509689548	0.8375941628158639	0.6296389023457856	1
Chi30_SW_zscore	358	1615.4700	18	0.07571923193098931	0.7150836771379501	1.3680461494717522	1.6555466180354808	0.4298715210977101	1
Chi30_SW_zscore	359	40.1843	70	0.1329431645311521	0.6989936186377789	0.9934227351373519	1.2269061309688816	0.4687820640099106	1
Chi30_SW_zscore	360	1615.4700	18	0.1291026501052328	0.6774568046379568	1.085817995380423	1.3471616038579415	0.47391797489673615	1
Chi30_SW_zscore	362	46.0889	89	0.10014704953167869	0.7011906205880227	0.7287813294442467	1.0228941490216719	0.4886663133459827	1
Chi30_SW_zscore	363	3577.2107	78	0.11713928938025284	0.736168071677847	1.0112548450926693	1.2539038215758895	0.4567597634855613	1
Chi30_SW_zscore	364	48.2376	72	0.153406307294786	0.6793742309598441	0.33811516336114356	0.6556509927105547	0.5030209150565133	1
Chi30_SW_zscore	365	48.6162	21	0.07836659747162071	0.719495827865703	0.6221134240254553	0.9423266079324418	0.4673513430374223	1
Chi30_SW_zscore	366	34.5956	70	0.1377550033953888	0.7721667852863214	0.9596197008200801	1.2045672346947223	0.4788992082019238	1
Chi30_SW_zscore	367	3461.9147	69	0.13490480517508746	0.7753954312100062	1.214553992949634	1.4728182397286271	0.433464812556295	1
Chi30_SW_zscore	368	43.1116	70	0.15806523840146047	0.7513931001368407	0.9879718697420319	1.243122412844227	0.47385514456133215	1
Chi30_SW_zscore	369	1615.4700	72	0.1368985511529196	0.8000555667315443	1.4679934546171636	1.7681505399809192	0.48626819004725513	1
Chi30_SW_zscore	370	1615.4700	16	0.1717876195611005	0.7685871171590727	1.7774717664792679	2.0296401098046544	0.4491804979463929	1
Chi30_SW_zscore	371	25.3163	75	0.20670528856706488	0.7811564459972989	0.8024730795269136	3.8113908863465085	0.41845372423316407	1
